{'doc_id': 'APW_ENG_20010401.0004', 'sentence_id': 19, 'h': {'id': 'Q956', 'pos': [9, 10]}, 't': {'id': 'Q148', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0039', 'sentence_id': 14, 'h': {'id': 'Q2168', 'pos': [20, 22]}, 't': {'id': 'Q131', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0057', 'sentence_id': 6, 'h': {'id': 'Q472022', 'pos': [5, 7]}, 't': {'id': 'Q159', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0074', 'sentence_id': 1, 'h': {'id': 'Q796', 'pos': [3, 4]}, 't': {'id': 'Q817', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0077', 'sentence_id': 10, 'h': {'id': 'Q16666', 'pos': [19, 20]}, 't': {'id': 'Q5413', 'pos': [38, 39]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0077', 'sentence_id': 10, 'h': {'id': 'Q170462', 'pos': [1, 2]}, 't': {'id': 'Q833', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0083', 'sentence_id': 1, 'h': {'id': 'Q29', 'pos': [1, 2]}, 't': {'id': 'Q458', 'pos': [23, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0105', 'sentence_id': 1, 'h': {'id': 'Q956', 'pos': [16, 17]}, 't': {'id': 'Q11736', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0123', 'sentence_id': 1, 'h': {'id': 'Q833', 'pos': [27, 28]}, 't': {'id': 'Q869', 'pos': [41, 42]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0160', 'sentence_id': 16, 'h': {'id': 'Q252', 'pos': [31, 32]}, 't': {'id': 'Q884', 'pos': [27, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0160', 'sentence_id': 16, 'h': {'id': 'Q38', 'pos': [0, 19]}, 't': {'id': 'Q17', 'pos': [35, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0170', 'sentence_id': 11, 'h': {'id': 'Q105', 'pos': [15, 16]}, 't': {'id': 'Q127', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0170', 'sentence_id': 11, 'h': {'id': 'Q822', 'pos': [2, 3]}, 't': {'id': 'Q858', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0170', 'sentence_id': 13, 'h': {'id': 'Q2089', 'pos': [22, 23]}, 't': {'id': 'Q2091', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0170', 'sentence_id': 16, 'h': {'id': 'Q159', 'pos': [2, 3]}, 't': {'id': 'Q258', 'pos': [6, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0170', 'sentence_id': 16, 'h': {'id': 'Q193092', 'pos': [12, 13]}, 't': {'id': 'Q974', 'pos': [15, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0184', 'sentence_id': 1, 'h': {'id': 'Q967', 'pos': [16, 17]}, 't': {'id': 'Q15', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0197', 'sentence_id': 1, 'h': {'id': 'Q43', 'pos': [6, 7]}, 't': {'id': 'Q858', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0208', 'sentence_id': 1, 'h': {'id': 'Q38', 'pos': [12, 13]}, 't': {'id': 'Q29', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0217', 'sentence_id': 1, 'h': {'id': 'Q956', 'pos': [0, 1]}, 't': {'id': 'Q148', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0218', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [3, 4]}, 't': {'id': 'Q148', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0224', 'sentence_id': 1, 'h': {'id': 'Q173491', 'pos': [25, 26]}, 't': {'id': 'Q854', 'pos': [0, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0235', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [3, 4]}, 't': {'id': 'Q183', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0241', 'sentence_id': 1, 'h': {'id': 'Q77', 'pos': [16, 17]}, 't': {'id': 'Q804', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0294', 'sentence_id': 16, 'h': {'id': 'Q711', 'pos': [29, 30]}, 't': {'id': 'Q148', 'pos': [27, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0294', 'sentence_id': 16, 'h': {'id': 'Q1030', 'pos': [19, 20]}, 't': {'id': 'Q954', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0302', 'sentence_id': 8, 'h': {'id': 'Q159', 'pos': [15, 16]}, 't': {'id': 'Q17', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0303', 'sentence_id': 1, 'h': {'id': 'Q664', 'pos': [0, 2]}, 't': {'id': 'Q712', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0368', 'sentence_id': 17, 'h': {'id': 'Q796', 'pos': [9, 10]}, 't': {'id': 'Q817', 'pos': [38, 39]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0380', 'sentence_id': 1, 'h': {'id': 'Q216083', 'pos': [22, 24]}, 't': {'id': 'Q5413', 'pos': [29, 30]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0380', 'sentence_id': 1, 'h': {'id': 'Q865', 'pos': [5, 6]}, 't': {'id': 'Q148', 'pos': [27, 28]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0394', 'sentence_id': 1, 'h': {'id': 'Q214', 'pos': [0, 1]}, 't': {'id': 'Q36', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0400', 'sentence_id': 1, 'h': {'id': 'Q858', 'pos': [3, 4]}, 't': {'id': 'Q801', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0413', 'sentence_id': 17, 'h': {'id': 'Q5187', 'pos': [16, 17]}, 't': {'id': 'Q159', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0413', 'sentence_id': 17, 'h': {'id': 'Q865', 'pos': [22, 23]}, 't': {'id': 'Q48', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0416', 'sentence_id': 15, 'h': {'id': 'Q38', 'pos': [4, 5]}, 't': {'id': 'Q45', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0426', 'sentence_id': 7, 'h': {'id': 'Q126', 'pos': [25, 26]}, 't': {'id': 'Q108', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0426', 'sentence_id': 7, 'h': {'id': 'Q11736', 'pos': [16, 17]}, 't': {'id': 'Q148', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0434', 'sentence_id': 4, 'h': {'id': 'Q83210', 'pos': [24, 26]}, 't': {'id': 'Q858', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0446', 'sentence_id': 20, 'h': {'id': 'Q242', 'pos': [1, 2]}, 't': {'id': 'Q774', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0447', 'sentence_id': 11, 'h': {'id': 'Q5531667', 'pos': [16, 21]}, 't': {'id': 'Q148', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0448', 'sentence_id': 17, 'h': {'id': 'Q334', 'pos': [13, 14]}, 't': {'id': 'Q833', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0448', 'sentence_id': 17, 'h': {'id': 'Q574', 'pos': [46, 48]}, 't': {'id': 'Q252', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0458', 'sentence_id': 1, 'h': {'id': 'Q1045', 'pos': [25, 26]}, 't': {'id': 'Q856719', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0460', 'sentence_id': 16, 'h': {'id': 'Q649', 'pos': [10, 11]}, 't': {'id': 'Q159', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0460', 'sentence_id': 20, 'h': {'id': 'Q165413', 'pos': [16, 17]}, 't': {'id': 'Q232', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0460', 'sentence_id': 20, 'h': {'id': 'Q17', 'pos': [17, 18]}, 't': {'id': 'Q252', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0467', 'sentence_id': 18, 'h': {'id': 'Q148', 'pos': [5, 6]}, 't': {'id': 'Q8646', 'pos': [8, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0468', 'sentence_id': 12, 'h': {'id': 'Q783', 'pos': [4, 5]}, 't': {'id': 'Q774', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0468', 'sentence_id': 12, 'h': {'id': 'Q252', 'pos': [20, 21]}, 't': {'id': 'Q17', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0513', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [23, 24]}, 't': {'id': 'Q858', 'pos': [26, 27]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0513', 'sentence_id': 1, 'h': {'id': 'Q215', 'pos': [17, 18]}, 't': {'id': 'Q224', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0529', 'sentence_id': 18, 'h': {'id': 'Q600738', 'pos': [6, 8]}, 't': {'id': 'Q34', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0529', 'sentence_id': 18, 'h': {'id': 'Q148', 'pos': [7, 8]}, 't': {'id': 'Q953', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0535', 'sentence_id': 18, 'h': {'id': 'Q148', 'pos': [33, 34]}, 't': {'id': 'Q865', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0535', 'sentence_id': 18, 'h': {'id': 'Q865', 'pos': [12, 13]}, 't': {'id': 'Q148', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0552', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [16, 17]}, 't': {'id': 'Q34', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0554', 'sentence_id': 5, 'h': {'id': 'Q574', 'pos': [5, 7]}, 't': {'id': 'Q252', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0554', 'sentence_id': 5, 'h': {'id': 'Q916', 'pos': [29, 30]}, 't': {'id': 'Q1030', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0554', 'sentence_id': 9, 'h': {'id': 'Q956', 'pos': [7, 8]}, 't': {'id': 'Q148', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0620', 'sentence_id': 19, 'h': {'id': 'Q159', 'pos': [19, 20]}, 't': {'id': 'Q148', 'pos': [24, 25]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0620', 'sentence_id': 19, 'h': {'id': 'Q16', 'pos': [43, 44]}, 't': {'id': 'Q79', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0658', 'sentence_id': 1, 'h': {'id': 'Q41053', 'pos': [15, 16]}, 't': {'id': 'Q822', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0658', 'sentence_id': 1, 'h': {'id': 'Q1037', 'pos': [7, 8]}, 't': {'id': 'Q1036', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0694', 'sentence_id': 3, 'h': {'id': 'Q265', 'pos': [14, 15]}, 't': {'id': 'Q863', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0694', 'sentence_id': 3, 'h': {'id': 'Q96', 'pos': [22, 23]}, 't': {'id': 'Q414', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0694', 'sentence_id': 6, 'h': {'id': 'Q822', 'pos': [18, 19]}, 't': {'id': 'Q858', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0694', 'sentence_id': 6, 'h': {'id': 'Q458', 'pos': [21, 23]}, 't': {'id': 'Q229', 'pos': [35, 36]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0703', 'sentence_id': 22, 'h': {'id': 'Q15175', 'pos': [6, 7]}, 't': {'id': 'Q148', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0703', 'sentence_id': 22, 'h': {'id': 'Q1036', 'pos': [0, 1]}, 't': {'id': 'Q1037', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0703', 'sentence_id': 24, 'h': {'id': 'Q41053', 'pos': [21, 22]}, 't': {'id': 'Q801', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0706', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [1, 2]}, 't': {'id': 'Q858', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0706', 'sentence_id': 3, 'h': {'id': 'Q649695', 'pos': [2, 7]}, 't': {'id': 'Q794', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0713', 'sentence_id': 22, 'h': {'id': 'Q252', 'pos': [5, 6]}, 't': {'id': 'Q928', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0713', 'sentence_id': 22, 'h': {'id': 'Q953', 'pos': [4, 5]}, 't': {'id': 'Q1033', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0713', 'sentence_id': 24, 'h': {'id': 'Q8686', 'pos': [20, 21]}, 't': {'id': 'Q148', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0729', 'sentence_id': 4, 'h': {'id': 'Q1049', 'pos': [17, 18]}, 't': {'id': 'Q114', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0731', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [0, 1]}, 't': {'id': 'Q865', 'pos': [46, 47]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0731', 'sentence_id': 29, 'h': {'id': 'Q801', 'pos': [24, 25]}, 't': {'id': 'Q57410', 'pos': [3, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0737', 'sentence_id': 18, 'h': {'id': 'Q5846095', 'pos': [11, 12]}, 't': {'id': 'Q794', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0737', 'sentence_id': 19, 'h': {'id': 'Q833', 'pos': [22, 23]}, 't': {'id': 'Q155', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0737', 'sentence_id': 20, 'h': {'id': 'Q878', 'pos': [47, 50]}, 't': {'id': 'Q842', 'pos': [57, 58]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0737', 'sentence_id': 20, 'h': {'id': 'Q17', 'pos': [15, 16]}, 't': {'id': 'Q148', 'pos': [9, 10]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0758', 'sentence_id': 29, 'h': {'id': 'Q916', 'pos': [10, 11]}, 't': {'id': 'Q954', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0759', 'sentence_id': 11, 'h': {'id': 'Q184', 'pos': [0, 1]}, 't': {'id': 'Q159', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0759', 'sentence_id': 12, 'h': {'id': 'Q1045', 'pos': [17, 18]}, 't': {'id': 'Q977', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0759', 'sentence_id': 13, 'h': {'id': 'Q902', 'pos': [29, 30]}, 't': {'id': 'Q843', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0759', 'sentence_id': 13, 'h': {'id': 'Q956', 'pos': [14, 15]}, 't': {'id': 'Q148', 'pos': [3, 4]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0813', 'sentence_id': 13, 'h': {'id': 'Q858', 'pos': [36, 37]}, 't': {'id': 'Q801', 'pos': [34, 35]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0818', 'sentence_id': 10, 'h': {'id': 'Q58422', 'pos': [26, 27]}, 't': {'id': 'Q148', 'pos': [15, 16]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0834', 'sentence_id': 1, 'h': {'id': 'Q148', 'pos': [6, 7]}, 't': {'id': 'Q956', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0840', 'sentence_id': 23, 'h': {'id': 'Q1033', 'pos': [16, 17]}, 't': {'id': 'Q1032', 'pos': [18, 19]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0840', 'sentence_id': 23, 'h': {'id': 'Q36', 'pos': [37, 38]}, 't': {'id': 'Q214', 'pos': [10, 11]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0840', 'sentence_id': 25, 'h': {'id': 'Q17', 'pos': [29, 30]}, 't': {'id': 'Q148', 'pos': [28, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0858', 'sentence_id': 1, 'h': {'id': 'Q664', 'pos': [0, 2]}, 't': {'id': 'Q865', 'pos': [0, 29]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0867', 'sentence_id': 1, 'h': {'id': 'Q869', 'pos': [17, 18]}, 't': {'id': 'Q833', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0867', 'sentence_id': 1, 'h': {'id': 'Q822', 'pos': [18, 19]}, 't': {'id': 'Q801', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0899', 'sentence_id': 1, 'h': {'id': 'Q1985', 'pos': [19, 20]}, 't': {'id': 'Q2091', 'pos': [17, 18]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0899', 'sentence_id': 1, 'h': {'id': 'Q545', 'pos': [13, 15]}, 't': {'id': 'Q34', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0909', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [0, 1]}, 't': {'id': 'Q822', 'pos': [12, 13]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0910', 'sentence_id': 1, 'h': {'id': 'Q801', 'pos': [1, 2]}, 't': {'id': 'Q858', 'pos': [20, 21]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0913', 'sentence_id': 1, 'h': {'id': 'Q819', 'pos': [5, 6]}, 't': {'id': 'Q252', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0944', 'sentence_id': 29, 'h': {'id': 'Q148', 'pos': [28, 29]}, 't': {'id': 'Q881', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0944', 'sentence_id': 29, 'h': {'id': 'Q5284', 'pos': [7, 9]}, 't': {'id': 'Q2283', 'pos': [5, 6]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0951', 'sentence_id': 2, 'h': {'id': 'Q822', 'pos': [26, 27]}, 't': {'id': 'Q801', 'pos': [23, 24]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.0985', 'sentence_id': 1, 'h': {'id': 'Q240', 'pos': [20, 21]}, 't': {'id': 'Q31', 'pos': [21, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1009', 'sentence_id': 11, 'h': {'id': 'Q843', 'pos': [8, 9]}, 't': {'id': 'Q148', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 9, 'h': {'id': 'Q258', 'pos': [3, 5]}, 't': {'id': 'Q1029', 'pos': [6, 7]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 9, 'h': {'id': 'Q219', 'pos': [13, 14]}, 't': {'id': 'Q159', 'pos': [11, 12]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 10, 'h': {'id': 'Q148', 'pos': [19, 20]}, 't': {'id': 'Q865', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 10, 'h': {'id': 'Q38', 'pos': [8, 9]}, 't': {'id': 'Q183', 'pos': [7, 8]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 10, 'h': {'id': 'Q3761', 'pos': [21, 22]}, 't': {'id': 'Q117', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1012', 'sentence_id': 10, 'h': {'id': 'Q865', 'pos': [19, 20]}, 't': {'id': 'Q148', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1014', 'sentence_id': 33, 'h': {'id': 'Q17252', 'pos': [11, 12]}, 't': {'id': 'Q148', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1014', 'sentence_id': 33, 'h': {'id': 'Q129', 'pos': [26, 27]}, 't': {'id': 'Q130', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1018', 'sentence_id': 2, 'h': {'id': 'Q822', 'pos': [17, 18]}, 't': {'id': 'Q858', 'pos': [31, 32]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1046', 'sentence_id': 1, 'h': {'id': 'Q108', 'pos': [28, 29]}, 't': {'id': 'Q109', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1063', 'sentence_id': 3, 'h': {'id': 'Q1014', 'pos': [17, 18]}, 't': {'id': 'Q1044', 'pos': [20, 22]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1063', 'sentence_id': 3, 'h': {'id': 'Q858', 'pos': [34, 35]}, 't': {'id': 'Q801', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1063', 'sentence_id': 6, 'h': {'id': 'Q8686', 'pos': [20, 21]}, 't': {'id': 'Q125378', 'pos': [14, 15]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1063', 'sentence_id': 6, 'h': {'id': 'Q865', 'pos': [46, 47]}, 't': {'id': 'Q148', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1063', 'sentence_id': 13, 'h': {'id': 'Q1000', 'pos': [18, 19]}, 't': {'id': 'Q148', 'pos': [4, 5]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1067', 'sentence_id': 1, 'h': {'id': 'Q574', 'pos': [19, 21]}, 't': {'id': 'Q252', 'pos': [32, 33]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010424.1067', 'sentence_id': 1, 'h': {'id': 'Q30', 'pos': [0, 8]}, 't': {'id': 'Q55', 'pos': [0, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0072', 'sentence_id': 20, 'h': {'id': 'Q38', 'pos': [0, 1]}, 't': {'id': 'Q45', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0072', 'sentence_id': 21, 'h': {'id': 'Q148', 'pos': [24, 25]}, 't': {'id': 'Q865', 'pos': [2, 3]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0072', 'sentence_id': 22, 'h': {'id': 'Q15', 'pos': [18, 19]}, 't': {'id': 'Q148', 'pos': [16, 17]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0072', 'sentence_id': 22, 'h': {'id': 'Q717', 'pos': [10, 11]}, 't': {'id': 'Q739', 'pos': [8, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0078', 'sentence_id': 1, 'h': {'id': 'Q928', 'pos': [48, 49]}, 't': {'id': 'Q843', 'pos': [130, 131]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 11, 'h': {'id': 'Q5187', 'pos': [11, 12]}, 't': {'id': 'Q159', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 11, 'h': {'id': 'Q117', 'pos': [25, 26]}, 't': {'id': 'Q902', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 12, 'h': {'id': 'Q19770', 'pos': [9, 10]}, 't': {'id': 'Q148', 'pos': [0, 1]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 12, 'h': {'id': 'Q114', 'pos': [0, 1]}, 't': {'id': 'Q2510227', 'pos': [21, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 12, 'h': {'id': 'Q375550', 'pos': [16, 18]}, 't': {'id': 'Q537416', 'pos': [7, 9]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0080', 'sentence_id': 12, 'h': {'id': 'Q258', 'pos': [4, 6]}, 't': {'id': 'Q15', 'pos': [13, 14]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0138', 'sentence_id': 1, 'h': {'id': 'Q159', 'pos': [19, 20]}, 't': {'id': 'Q212', 'pos': [22, 23]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0138', 'sentence_id': 1, 'h': {'id': 'Q822', 'pos': [9, 10]}, 't': {'id': 'Q801', 'pos': [1, 2]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0182', 'sentence_id': 12, 'h': {'id': 'Q954', 'pos': [30, 31]}, 't': {'id': 'Q916', 'pos': [25, 26]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0182', 'sentence_id': 12, 'h': {'id': 'Q87', 'pos': [18, 19]}, 't': {'id': 'Q79', 'pos': [19, 20]}, 'relation': 'NA'}
{'doc_id': 'APW_ENG_20010425.0196', 'sentence_id': 1, 'h': {'id': 'Q115', 'pos': [14, 15]}, 't': {'id': 'Q977', 'pos': [19, 20]}, 'relation': 'NA'}
